_id,Catch Year,Catch Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Management Unit,Pacific Fishery Management Area,Common Name,Scientific Name,Number of Fish,Comments
811,2017,January,112,Golden Eagle Sable Fish,Centre Cove,50.01736,-127.19165,Kyuquot Sound,26,Pacific Ocean Perch,Sebastes alutus,4,n/a
812,2017,January,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Hake,Merluccius productus,2,n/a
813,2017,January,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,7,n/a
814,2017,January,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,180,n/a
815,2017,January,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,13,Sculpin,Cottidae,1,n/a
816,2017,January,1350,Marine Harvest Canada,Shelter Bay,50.96555,-127.45345,Port Hardy,12,Sablefish,Anoplopoma fimbria,60,n/a
817,2017,February,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,20,n/a
818,2017,February,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Sculpin,Cottidae,1,n/a
819,2017,February,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Surfperch,Embiotocidae,2,n/a
820,2017,February,112,Golden Eagle Sable Fish,Centre Cove,50.01736,-127.19165,Kyuquot Sound,26,Pacific Ocean Perch,Sebastes alutus,11,n/a
821,2017,February,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,3,n/a
822,2017,February,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,12,Cabezon,Scorpaenichthys marmoratus,3,n/a
823,2017,February,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,12,Sablefish,Anoplopoma fimbria,583,n/a
824,2017,February,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,12,Yelloweye Rockfish,Sebastes ruberrimus,1,n/a
825,2017,February,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,12,Pacific Herring,Clupea pallasii,87,n/a
826,2017,March,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,Central Coast,6,Pacific Herring,Clupea pallasii,275,n/a
827,2017,March,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,5,n/a
828,2017,March,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,200,n/a
829,2017,March,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Surfperch,Embiotocidae,102,n/a
830,2017,March,112,Golden Eagle Sable Fish,Centre Cove,50.01736,-127.19165,Kyuquot Sound,26,Pacific Herring,Clupea pallasii,20,n/a
831,2017,March,1554,Golden Eagle Sable Fish,Charlie's Place,50.04149,-127.17617,Kyuquot Sound,26,Pacific Ocean Perch,Sebastes alutus,140,n/a
832,2017,March,1554,Golden Eagle Sable Fish,Charlie's Place,50.04149,-127.17617,Kyuquot Sound,26,Shiner Perch,Cymatogaster aggregata ,400,n/a
833,2017,March,1554,Golden Eagle Sable Fish,Charlie's Place,50.04149,-127.17617,Kyuquot Sound,26,Pacific Herring,Clupea pallasii,70,n/a
834,2017,March,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Kelp Greenling,Hexagrammos decagrammus,1,n/a
835,2017,March,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Hake,Merluccius productus,1,n/a
836,2017,March,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,3,n/a
837,2017,March,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,12,Cabezon,Scorpaenichthys marmoratus,5,n/a
838,2017,March,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,12,Sablefish,Anoplopoma fimbria,539,n/a
839,2017,March,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,12,Surfperch,Embiotocidae,2,n/a
840,2017,March,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,12,Pacific Herring,Clupea pallasii,220,n/a
841,2017,March,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,16,Walleye Pollock,Theragra chalcogramma,13,n/a
842,2017,April,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,100,n/a
843,2017,April,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Hake,Merluccius productus,9,n/a
844,2017,April,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Sculpin,Cottidae,1,n/a
845,2017,April,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,11,n/a
846,2017,April,100,Marine Harvest Canada,Lees Bay,50.41063,-125.70029,Discovery Islands,13,Cabezon,Scorpaenichthys marmoratus,2,n/a
847,2017,April,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,13,Pacific Cod,Gadus macrocephalus,17,n/a
848,2017,May,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Islands,13,Sablefish,Anoplopoma fimbria,1,n/a
849,2017,May,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Hake,Merluccius productus,3,n/a
850,2017,May,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Surfperch,Embiotocidae,4,n/a
851,2017,May,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,2,n/a
852,2017,May,78,Marine Harvest Canada,Phillips Arm,50.48825,-125.35658,Discovery Islands,13,Cabezon,Scorpaenichthys marmoratus,1,n/a
853,2017,May,78,Marine Harvest Canada,Phillips Arm,50.48825,-125.35658,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha,1,n/a
854,2017,May,78,Marine Harvest Canada,Phillips Arm,50.48825,-125.35658,Discovery Islands,13,Sablefish,Anoplopoma fimbria,14,n/a
855,2017,May,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,13,Walleye Pollock,Theragra chalcogramma,1,n/a
856,2017,May,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,50000,n/a
857,2017,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,25,Codfish,Gadidae,10,n/a
858,2017,May,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,88,n/a
859,2017,June,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Surfperch,Embiotocidae,43,n/a
860,2017,June,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,61,n/a
861,2017,June,456,Saltstream Engineering,Doctor Bay,50.2521,-124.81957,Discovery Islands,15,Pile Perch,Rhacochilus vacca,2,n/a
862,2017,June,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,25,Sablefish,Anoplopoma fimbria,1,n/a
863,2017,June,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Surfperch,Embiotocidae,2,n/a
864,2017,June,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,11,n/a
865,2017,June,78,Marine Harvest Canada,Phillips Arm,50.48825,-125.35658,Discovery Islands,13,Sablefish,Anoplopoma fimbria,26,n/a
866,2017,June,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,13,Pacific Cod,Gadus macrocephalus,6,n/a
867,2017,June,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,13,Pacific Hake,Merluccius productus,4,n/a
868,2017,June,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,13,Walleye Pollock,Theragra chalcogramma,3,n/a
869,2017,June,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,7700,n/a
870,2017,June,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,1,n/a
871,2017,June,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,162,n/a
872,2017,July,112,Golden Eagle Sable Fish,Centre Cove,50.01736,-127.19165,Kyuquot Sound,26,Shiner Perch,Cymatogaster aggregata ,7,n/a
873,2017,July,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,1120,n/a
874,2017,July,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,10,n/a
875,2017,July,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,12,Coho Salmon,Oncorhynchus kisutch,1,n/a
876,2017,July,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,41,n/a
877,2017,July,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Hake,Merluccius productus,3,n/a
878,2017,July,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Surfperch,Embiotocidae,4,n/a
879,2017,July,1293,Marine Harvest Canada,Duncan Island,50.8195,-127.55568,Port Hardy,12,Cabezon,Scorpaenichthys marmoratus,1,n/a
880,2017,July,1293,Marine Harvest Canada,Duncan Island,50.8195,-127.55568,Port Hardy,12,Pacific Cod,Gadus macrocephalus,163,n/a
881,2017,July,1293,Marine Harvest Canada,Duncan Island,50.8195,-127.55568,Port Hardy,12,Sablefish,Anoplopoma fimbria,4,n/a
882,2017,July,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,25,Sablefish,Anoplopoma fimbria,3,n/a
883,2017,July,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Coho Salmon,Oncorhynchus kisutch,1,n/a
884,2017,July,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,129,n/a
885,2017,July,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,16,Walleye Pollock,Theragra chalcogramma,33,n/a
886,2017,July,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,Port Hardy,12,Rockfish,Sebastes sp. ,10000,n/a
887,2017,July,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,Port Hardy,12,Pacific Herring,Clupea pallasii,10000,n/a
888,2017,July,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,1,n/a
889,2017,July,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,12,Sculpin,Cottidae,1,n/a
890,2017,July,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,Discovery Islands,13,Pacific Cod,Gadus macrocephalus,38,n/a
891,2017,July,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha,2,n/a
892,2017,July,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,Discovery Islands,13,Sablefish,Anoplopoma fimbria,1,n/a
893,2017,July,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,Discovery Islands,13,Surfperch,Embiotocidae,1,n/a
894,2017,July,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,Discovery Islands,13,Pacific Herring,Clupea pallasii,30,n/a
895,2017,August,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,20,n/a
896,2017,August,1293,Marine Harvest Canada,Duncan Island,50.8195,-127.55568,Port Hardy,12,Pacific Cod,Gadus macrocephalus,1067,n/a
897,2017,August,1293,Marine Harvest Canada,Duncan Island,50.8195,-127.55568,Port Hardy,12,Sablefish,Anoplopoma fimbria,301,n/a
898,2017,August,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,24,n/a
899,2017,August,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,1426,n/a
900,2017,August,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,125,n/a
901,2017,August,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,12,Codfish,Gadidae,2,n/a
902,2017,August,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,2,n/a
903,2017,August,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,1,n/a
904,2017,August,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,Discovery Islands,13,Pacific Cod,Gadus macrocephalus,5,n/a
905,2017,August,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha,1,n/a
906,2017,August,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,Discovery Islands,13,Sablefish,Anoplopoma fimbria,6,n/a
907,2017,September,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,200,n/a
908,2017,September,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Cod,Gadus macrocephalus,1,n/a
909,2017,September,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,25,Surfperch,Embiotocidae,7,n/a
910,2017,September,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,25,Rockfish,Sebastes sp. ,26,n/a
911,2017,September,1293,Marine Harvest Canada,Duncan Island,50.8195,-127.55568,Port Hardy,12,Pacific Cod,Gadus macrocephalus,1826,n/a
912,2017,September,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,19,n/a
913,2017,September,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,3,n/a
914,2017,September,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,2,n/a
915,2017,September,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,369,n/a
916,2017,September,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,249,n/a
917,2017,September,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,Central Coast,7,Pacific Herring,Clupea pallasii,20,n/a
918,2017,September,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,Port Hardy,12,Pacific Cod,Gadus macrocephalus,200,n/a
919,2017,September,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,Broughton Archipelago,12,Surfperch,Embiotocidae,10,n/a
920,2017,September,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Codfish,Gadidae,1,n/a
921,2017,September,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,30,n/a
922,2017,September,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,10,n/a
923,2017,October,892,MOWI Canada West,Bell Island,50.83242,-127.52057,Port Hardy,12,Pacific Herring,Clupea pallasii,2,n/a
924,2017,October,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,6,n/a
925,2017,October,112,Golden Eagle Sable Fish,Centre Cove,50.01736,-127.19165,Kyuquot Sound,26,Pacific Herring,Clupea pallasii,2,n/a
926,2017,October,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,12,Sablefish,Anoplopoma fimbria,1,n/a
927,2017,October,1293,Marine Harvest Canada,Duncan Island,50.8195,-127.55568,Port Hardy,12,Pacific Cod,Gadus macrocephalus,9851,n/a
928,2017,October,1293,Marine Harvest Canada,Duncan Island,50.8195,-127.55568,Port Hardy,12,Sablefish,Anoplopoma fimbria,849,n/a
929,2017,October,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,4,n/a
930,2017,October,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,18,n/a
931,2017,October,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,202,n/a
932,2017,October,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Codfish,Gadidae,1,n/a
933,2017,October,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Rockfish,Sebastes sp. ,1,n/a
934,2017,October,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Surfperch,Embiotocidae,1,n/a
935,2017,October,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,500,n/a
936,2017,October,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,Central Coast,7,Pacific Herring,Clupea pallasii,35,n/a
937,2017,October,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,Broughton Archipelago,12,Surfperch,Embiotocidae,1,n/a
938,2017,October,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,8,n/a
939,2017,November,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,12,Sablefish,Anoplopoma fimbria,36,n/a
940,2017,November,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,20,n/a
941,2017,November,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,5,n/a
942,2017,November,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Rockfish,Sebastes sp. ,10,n/a
943,2017,November,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Surfperch,Embiotocidae,12,n/a
944,2017,November,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,2,n/a
945,2017,November,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,1,n/a
946,2017,November,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Surfperch,Embiotocidae,1,n/a
947,2017,November,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,85,n/a
948,2017,November,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,Central Coast,7,Pacific Herring,Clupea pallasii,56,n/a
949,2017,November,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,Broughton Archipelago,12,Surfperch,Embiotocidae,38,n/a
950,2017,November,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,Broughton Archipelago,12,Yellowtail Rockfish,Sebastes flavidus ,1,n/a
951,2017,November,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,99,n/a
952,2017,November,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,846,n/a
953,2017,November,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Sculpin,Cottidae,2,n/a
954,2017,November,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Surfperch,Embiotocidae,3,n/a
955,2017,November,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Surfperch,Embiotocidae,1,n/a
956,2017,November,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,16,n/a
957,2017,December,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,25,n/a
958,2017,December,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,3,n/a
959,2017,December,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Surfperch,Embiotocidae,2,n/a
960,2017,December,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,Central Coast,7,Pacific Herring,Clupea pallasii,38,n/a
961,2017,December,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,Broughton Archipelago,12,Cabezon,Scorpaenichthys marmoratus,1,n/a
962,2017,December,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,Broughton Archipelago,12,Surfperch,Embiotocidae,20,n/a
963,2017,December,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,70,n/a
964,2017,December,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Sculpin,Cottidae,2,n/a
965,2017,December,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,98,n/a
966,2017,December,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,168,n/a
967,2017,December,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,3436,n/a
968,2017,December,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,12,Yellowtail Rockfish,Sebastes flavidus,53,n/a
969,2018,January,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,1,n/a
970,2018,January,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,20,n/a
971,2018,January,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,12,Surfperch,Embiotocidae,1,n/a
972,2018,January,112,Golden Eagle Sable Fish,Centre Cove,50.01736,-127.19165,Kyuquot Sound,26,Pacific Ocean Perch,Sebastes alutus,20,n/a
973,2018,January,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Black Rockfish,Sebastes melanops,53,n/a
974,2018,January,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,3,n/a
975,2018,January,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Yellowtail Rockfish,Sebastes flavidus,133,n/a
976,2018,January,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,1,n/a
977,2018,January,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,3,n/a
978,2018,January,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,34,n/a
979,2018,January,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,120,n/a
980,2018,January,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Rockfish,Sebastes sp. ,21,n/a
981,2018,January,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Surfperch,Embiotocidae,10,n/a
982,2018,January,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,168,n/a
983,2018,January,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Copper Rockfish,Sebastes caurinus,5,n/a
984,2018,January,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Surfperch,Embiotocidae,2,n/a
985,2018,January,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Sculpin,Cottidae,1,n/a
986,2018,January,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,38,n/a
987,2018,January,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,12,Yellowtail Rockfish,Sebastes flavidus ,199,n/a
988,2018,January,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,12,Surfperch,Embiotocidae,1,n/a
989,2018,January,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,12,Rockfish,Sebastes sp. ,1,n/a
990,2018,February,1300,Marine Harvest Canada,Althorpe,50.47531,-125.80975,Discovery Islands,13,Cabezon,Scorpaenichthys marmoratus,4,n/a
991,2018,February,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,25,Codfish,Gadidae,13,n/a
992,2018,February,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,25,Rockfish,Sebastes sp. ,297,n/a
993,2018,February,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Black Rockfish,Sebastes melanops,2,n/a
994,2018,February,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Rockfish,Sebastes sp. ,5,n/a
995,2018,February,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Yellowtail Rockfish,Sebastes flavidus,11,n/a
996,2018,February,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Cabezon,Scorpaenichthys marmoratus,3,n/a
997,2018,February,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Rockfish,Sebastes sp. ,61,n/a
998,2018,February,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,36,n/a
999,2018,February,1700,Grieg Seafood BC,Muchalat South,49.64012,-126.32735,Nootka Sound,25,Codfish,Gadidae,76,n/a
1000,2018,February,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,14,n/a
